image_path,caption,emotion_id,paletz_pred,paletz_pred_id
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_08307.jpg,"two people in clown costumes riding scooters
",3,amusement,0
C:\Users\manee\EmoSet-118K-7\image/sadness/sadness_08568.jpg,"a young man in white sitting on the floor
",7,sadness,7
C:\Users\manee\EmoSet-118K-7\image/disgust/disgust_03661.jpg,"a small spider on a red wall
",5,fear,6
C:\Users\manee\EmoSet-118K-7\image/fear/fear_10055.jpg,"a chair sitting in the woods
",6,sadness,7
C:\Users\manee\EmoSet-118K-7\image/contentment/contentment_11685.jpg,"a chipmunk sitting on a rock with its back to the camera
",2,amusement,0
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_19051.jpg,"a young girl in purple and pink riding a sled
",0,amusement,0
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_05348.jpg,"a bowl of red soup with strawberries on top
",0,amusement,0
C:\Users\manee\EmoSet-118K-7\image/fear/fear_03368.jpg,"a woman with blood on her face
",6,amusement,0
C:\Users\manee\EmoSet-118K-7\image/awe/awe_09078.jpg,"a man and a woman
",1,amusement,0
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_02042.jpg,"a man playing a trumpet and a saxophone in a parade
",3,amusement,0
C:\Users\manee\EmoSet-118K-7\image/contentment/contentment_04215.jpg,"a pregnant woman and man posing for a photo
",2,sadness,7
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_01990.jpg,"inflatable pony toys for sale at a market
",0,amusement,0
C:\Users\manee\EmoSet-118K-7\image/fear/fear_10297.jpg,"a pig with a knife in its mouth
",6,fear,6
C:\Users\manee\EmoSet-118K-7\image/awe/awe_14016.jpg,"a helicopter is parked on the grass in front of a field
",1,amusement,0
C:\Users\manee\EmoSet-118K-7\image/fear/fear_01742.jpg,"a woman in a black dress and a man in a mask
",6,amusement,0
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_00285.jpg,"a statue of a man on a boat next to a dock
",0,sadness,7
C:\Users\manee\EmoSet-118K-7\image/disgust/disgust_07574.jpg,"a tree trunk with a hole in it and water in the background
",5,sadness,7
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_10267.jpg,"a man on a rope is climbing a waterfall
",3,amusement,0
C:\Users\manee\EmoSet-118K-7\image/anger/anger_11180.jpg,"a hippo in a pen with a man standing next to it
",4,amusement,0
C:\Users\manee\EmoSet-118K-7\image/disgust/disgust_07064.jpg,"a close up of a purple flower with white dots
",5,happiness,2
C:\Users\manee\EmoSet-118K-7\image/sadness/sadness_08404.jpg,"an old black and white photo of a classroom
",7,sadness,7
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_01225.jpg,"a small bird sitting on a branch in the woods
",0,amusement,0
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_04292.jpg,"a woman in a red dress singing on stage
",3,amusement,0
C:\Users\manee\EmoSet-118K-7\image/anger/anger_05265.jpg,"a burning building with a tower in the background
",4,sadness,7
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_19275.jpg,"three people in life jackets are riding through a waterfall
",3,sadness,7
C:\Users\manee\EmoSet-118K-7\image/awe/awe_14816.jpg,"icelandic waterfall, gullfoss, gullfoss waterfall, gullfoss waterfall, gull",1,amusement,0
C:\Users\manee\EmoSet-118K-7\image/disgust/disgust_09994.jpg,"a spider web is seen in the background
",5,fear,6
C:\Users\manee\EmoSet-118K-7\image/contentment/contentment_00027.jpg,"two women eating a donut together
",2,amusement,0
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_11186.jpg,"a man in a yellow hat singing into a microphone
",3,amusement,0
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_05796.jpg,"a group of men running in the rain with water coming out of the fire truck
",3,fear,6
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_14298.jpg,"lion decorations for chinese new year
",0,happiness,2
C:\Users\manee\EmoSet-118K-7\image/anger/anger_05566.jpg,"a dog playing with another dog on the grass
",4,sadness,7
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_17383.jpg,"a boy kicking a soccer ball
",3,amusement,0
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_09750.jpg,"a group of people with colorful hair and outfits
",3,amusement,0
C:\Users\manee\EmoSet-118K-7\image/anger/anger_07718.jpg,"a woman with a big smile and teeth
",4,happiness,2
C:\Users\manee\EmoSet-118K-7\image/sadness/sadness_06915.jpg,"a man and woman standing in a crowd looking at their cell phones
",7,sadness,7
C:\Users\manee\EmoSet-118K-7\image/disgust/disgust_04665.jpg,"a white sea urchin
",5,amusement,0
C:\Users\manee\EmoSet-118K-7\image/fear/fear_13864.jpg,"a woman with a pumpkin in the woods
",6,amusement,0
C:\Users\manee\EmoSet-118K-7\image/contentment/contentment_12942.jpg,"a young boy laying on the grass
",2,sadness,7
C:\Users\manee\EmoSet-118K-7\image/contentment/contentment_15494.jpg,"two ducks swimming in the water together
",2,amusement,0
C:\Users\manee\EmoSet-118K-7\image/sadness/sadness_08796.jpg,"a man sitting on the ground near a hut
",7,sadness,7
C:\Users\manee\EmoSet-118K-7\image/contentment/contentment_14373.jpg,"couple kissing in field of tall grass
",2,amusement,0
C:\Users\manee\EmoSet-118K-7\image/sadness/sadness_03820.jpg,"a man in sunglasses stands in front of big ben
",7,amusement,0
C:\Users\manee\EmoSet-118K-7\image/sadness/sadness_05801.jpg,"a man with glasses and a beard looks to the side
",7,amusement,0
C:\Users\manee\EmoSet-118K-7\image/fear/fear_03828.jpg,"two cats are sitting on a cat tree
",6,sadness,7
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_10972.jpg,"a group of men in leather vests and jeans on a float
",3,amusement,0
C:\Users\manee\EmoSet-118K-7\image/disgust/disgust_05416.jpg,"a large pile of clothes in a warehouse
",5,sadness,7
C:\Users\manee\EmoSet-118K-7\image/anger/anger_11328.jpg,"a dog chewing on a bone
",4,sadness,7
C:\Users\manee\EmoSet-118K-7\image/awe/awe_01533.jpg,"the niagara falls is a popular tourist attraction
",1,happiness,2
C:\Users\manee\EmoSet-118K-7\image/contentment/contentment_08620.jpg,"a cat sleeping on a table with a paper
",2,sadness,7
C:\Users\manee\EmoSet-118K-7\image/awe/awe_10133.jpg,"a man is standing on a mountain overlooking a valley
",1,amusement,0
C:\Users\manee\EmoSet-118K-7\image/fear/fear_09236.jpg,"a man dressed as assassin is sitting on a wooden box
",6,sadness,7
C:\Users\manee\EmoSet-118K-7\image/fear/fear_11029.jpg,"a man wearing a zombie costume
",6,fear,6
C:\Users\manee\EmoSet-118K-7\image/disgust/disgust_08565.jpg,"a group of moths on a tree trunk
",5,sadness,7
C:\Users\manee\EmoSet-118K-7\image/fear/fear_12811.jpg,"a mannequin wearing a cloak and hat is displayed in a museum
",6,amusement,0
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_18314.jpg,"a woman is laughing
",0,happiness,2
C:\Users\manee\EmoSet-118K-7\image/sadness/sadness_03074.jpg,"a man sitting on a bench near a fountain
",7,sadness,7
C:\Users\manee\EmoSet-118K-7\image/fear/fear_05759.jpg,"a black and white photo of a row of skeletons
",6,sadness,7
C:\Users\manee\EmoSet-118K-7\image/disgust/disgust_06100.jpg,"a green snake with its head on the ground
",5,fear,6
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_00757.jpg,"a man riding a wave on a surfboard
",3,amusement,0
C:\Users\manee\EmoSet-118K-7\image/contentment/contentment_09210.jpg,"a small animal is laying on a rock
",2,sadness,7
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_09682.jpg,"a woman in a red dress is leading horses in an arena
",0,amusement,0
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_16034.jpg,"hot air balloons flying over a field with trees
",0,amusement,0
C:\Users\manee\EmoSet-118K-7\image/sadness/sadness_02393.jpg,"a person laying on the ground with a sign that says i am not an apple
",7,sadness,7
C:\Users\manee\EmoSet-118K-7\image/sadness/sadness_09576.jpg,"a man is leaning on a wall
",7,sadness,7
C:\Users\manee\EmoSet-118K-7\image/awe/awe_09726.jpg,"the parthenon in athens, greece by james mccormick
",1,amusement,0
C:\Users\manee\EmoSet-118K-7\image/fear/fear_12826.jpg,"a stuffed animal of a wolf is displayed in a glass case
",6,sadness,7
C:\Users\manee\EmoSet-118K-7\image/anger/anger_03696.jpg,"a woman holding an axe in her hand
",4,amusement,0
C:\Users\manee\EmoSet-118K-7\image/disgust/disgust_01432.jpg,"a caterpillar is sitting on a leaf
",5,amusement,0
C:\Users\manee\EmoSet-118K-7\image/awe/awe_11180.jpg,"a sunset over the ocean with a beach
",1,happiness,2
C:\Users\manee\EmoSet-118K-7\image/fear/fear_03127.jpg,"a man sitting in a small room with a towel on his head
",6,sadness,7
C:\Users\manee\EmoSet-118K-7\image/sadness/sadness_12567.jpg,"two cows laying down in the grass
",7,amusement,0
C:\Users\manee\EmoSet-118K-7\image/awe/awe_02635.jpg,"two small houses on a hillside with the sun shining
",1,amusement,0
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_18309.jpg,"two women wearing short shorts and socks walking down the street
",3,amusement,0
C:\Users\manee\EmoSet-118K-7\image/fear/fear_07239.jpg,"a woman with a face painted like a monster
",6,anger,4
C:\Users\manee\EmoSet-118K-7\image/contentment/contentment_02312.jpg,"two cows standing in a field
",2,sadness,7
C:\Users\manee\EmoSet-118K-7\image/contentment/contentment_00447.jpg,"a piece of cake and a cup of hot chocolate
",2,happiness,2
C:\Users\manee\EmoSet-118K-7\image/sadness/sadness_04692.jpg,"a young man sitting on a grassy hill
",7,sadness,7
C:\Users\manee\EmoSet-118K-7\image/fear/fear_10741.jpg,"a man with his hands over his mouth
",6,amusement,0
C:\Users\manee\EmoSet-118K-7\image/anger/anger_06055.jpg,"firefighters in the woods with a fire burning
",4,fear,6
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_06789.jpg,"a man on a skateboard doing a trick on a rail
",3,amusement,0
C:\Users\manee\EmoSet-118K-7\image/disgust/disgust_01852.jpg,"a baby is being held by a man
",5,sadness,7
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_07956.jpg,"three people are posing for a photo at a party
",3,amusement,0
C:\Users\manee\EmoSet-118K-7\image/awe/awe_09758.jpg,"a large air force plane taking off from an airport
",1,fear,6
C:\Users\manee\EmoSet-118K-7\image/awe/awe_00745.jpg,"a fighter jet flying in the blue sky
",1,amusement,0
C:\Users\manee\EmoSet-118K-7\image/sadness/sadness_00175.jpg,"a row of graves in a grassy field
",7,sadness,7
C:\Users\manee\EmoSet-118K-7\image/sadness/sadness_04371.jpg,"the sun shines through the window of an abandoned building
",7,happiness,2
C:\Users\manee\EmoSet-118K-7\image/awe/awe_08651.jpg,"red flowers are blooming in the grass
",1,happiness,2
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_09911.jpg,"a window with two teddy bears in it
",0,amusement,0
C:\Users\manee\EmoSet-118K-7\image/anger/anger_00965.jpg,"a group of people holding a banner in front of an archway
",4,amusement,0
C:\Users\manee\EmoSet-118K-7\image/anger/anger_01968.jpg,"a monkey with its mouth open
",4,amusement,0
C:\Users\manee\EmoSet-118K-7\image/sadness/sadness_09454.jpg,"a white figure with a picture of a boy on it
",7,amusement,0
C:\Users\manee\EmoSet-118K-7\image/disgust/disgust_08177.jpg,"a street with a crosswalk and trash on the ground
",5,sadness,7
C:\Users\manee\EmoSet-118K-7\image/contentment/contentment_15367.jpg,"valentine's day flowers, valentine's day flowers, valentine's day flowers",2,happiness,2
C:\Users\manee\EmoSet-118K-7\image/disgust/disgust_08860.jpg,"a close up of a caterpillar on the ground
",5,amusement,0
C:\Users\manee\EmoSet-118K-7\image/awe/awe_14543.jpg,"a group of young girls in red dresses standing together
",1,amusement,0
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_08481.jpg,"a christmas tree with gold and silver balls
",0,happiness,2
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_16507.jpg,"two young girls wearing bunny ears and sticking their tongues out
",0,amusement,0
C:\Users\manee\EmoSet-118K-7\image/disgust/disgust_04083.jpg,"a long snake with a long tail on the ground
",5,fear,6
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_04187.jpg,"the castle at disney world is a beautiful castle
",0,happiness,2
C:\Users\manee\EmoSet-118K-7\image/anger/anger_06085.jpg,"police officers stand around a man on the ground
",4,fear,6
C:\Users\manee\EmoSet-118K-7\image/disgust/disgust_02666.jpg,"a black and white photo of a trash can
",5,amusement,0
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_02931.jpg,"a man and a child on a carousel horse
",0,sadness,7
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_12551.jpg,"a group of children standing in front of a van
",3,sadness,7
C:\Users\manee\EmoSet-118K-7\image/sadness/sadness_03777.jpg,"a cafe with a sign that says ""matthew's cafe""
",7,happiness,2
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_14576.jpg,"a group of people riding on motorcycles with rainbow flags
",3,amusement,0
C:\Users\manee\EmoSet-118K-7\image/sadness/sadness_00229.jpg,"a young boy sitting on the ground with his hand on his head
",7,sadness,7
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_12746.jpg,"a person riding a green motorcycle on a track
",3,amusement,0
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_03201.jpg,"two people with colorful hair and rainbow flags
",3,amusement,0
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_06557.jpg,"a woman in orange pants and a white shirt on stage
",3,amusement,0
C:\Users\manee\EmoSet-118K-7\image/contentment/contentment_06765.jpg,"a woman paddles a canoe on a lake
",2,amusement,0
C:\Users\manee\EmoSet-118K-7\image/contentment/contentment_04214.jpg,"white tulips in the garden
",2,amusement,0
C:\Users\manee\EmoSet-118K-7\image/contentment/contentment_07376.jpg,"a bald eagle soaring through the sky
",2,sadness,7
C:\Users\manee\EmoSet-118K-7\image/fear/fear_04059.jpg,"a man dressed in a red and white apron and a white face painted with blood
",6,amusement,0
C:\Users\manee\EmoSet-118K-7\image/disgust/disgust_00112.jpg,"a pile of mail on the sidewalk next to a wall
",5,sadness,7
C:\Users\manee\EmoSet-118K-7\image/anger/anger_09926.jpg,"a man holding a newspaper with fire coming out of it
",4,sadness,7
C:\Users\manee\EmoSet-118K-7\image/sadness/sadness_05112.jpg,"a black and white photo of a cemetery in the fog
",7,amusement,0
C:\Users\manee\EmoSet-118K-7\image/awe/awe_04534.jpg,"the steps leading up to the entrance of an ancient building
",1,amusement,0
C:\Users\manee\EmoSet-118K-7\image/disgust/disgust_07450.jpg,"a large water tank filled with trash and bottles
",5,sadness,7
C:\Users\manee\EmoSet-118K-7\image/fear/fear_10326.jpg,"a green snake with yellow markings on its body
",6,sadness,7
C:\Users\manee\EmoSet-118K-7\image/contentment/contentment_07925.jpg,"two boys sitting at a table with a birthday card
",2,amusement,0
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_18642.jpg,"a group of hockey players playing on the ice
",3,amusement,0
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_08063.jpg,"three children wearing sunglasses and sitting on a bench
",3,sadness,7
C:\Users\manee\EmoSet-118K-7\image/sadness/sadness_12273.jpg,"a man wearing a face mask and gloves looks out of a window
",7,amusement,0
C:\Users\manee\EmoSet-118K-7\image/anger/anger_05076.jpg,"a group of people with fire in the air
",4,sadness,7
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_01051.jpg,"a group of men running in the rain with water
",3,amusement,0
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_16452.jpg,"a ferris wheel at night with people walking around
",0,amusement,0
C:\Users\manee\EmoSet-118K-7\image/disgust/disgust_04888.jpg,"a cigarette sitting in a small bowl on a table
",5,sadness,7
C:\Users\manee\EmoSet-118K-7\image/fear/fear_01243.jpg,"a dark room with a window and a sink
",6,sadness,7
C:\Users\manee\EmoSet-118K-7\image/fear/fear_06418.jpg,"a person riding a bike in the dark with a shadow
",6,sadness,7
C:\Users\manee\EmoSet-118K-7\image/fear/fear_09933.jpg,"a chair and table in front of a window
",6,sadness,7
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_11241.jpg,"chicken and noodles with spices and tomatoes
",0,amusement,0
C:\Users\manee\EmoSet-118K-7\image/awe/awe_06191.jpg,"the view from the top of a cliff overlooking a valley
",1,amusement,0
C:\Users\manee\EmoSet-118K-7\image/awe/awe_00292.jpg,"wedding ceremony at the barn at the farm
",1,amusement,0
C:\Users\manee\EmoSet-118K-7\image/disgust/disgust_06663.jpg,"a person holding a red and white snake
",5,fear,6
C:\Users\manee\EmoSet-118K-7\image/contentment/contentment_01425.jpg,"a little girl in a wedding dress sitting on the grass with a teddy bear
",2,amusement,0
C:\Users\manee\EmoSet-118K-7\image/sadness/sadness_00060.jpg,"an old abandoned house in the woods
",7,sadness,7
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_14258.jpg,"a carnival ride with people on it and a ferris wheel
",0,amusement,0
C:\Users\manee\EmoSet-118K-7\image/sadness/sadness_08470.jpg,"a little girl in a green shirt standing in a room
",7,amusement,0
C:\Users\manee\EmoSet-118K-7\image/disgust/disgust_10239.jpg,"a man is standing next to a pile of garbage
",5,sadness,7
C:\Users\manee\EmoSet-118K-7\image/contentment/contentment_06181.jpg,"a purple flower with green leaves and a blurry background
",2,happiness,2
C:\Users\manee\EmoSet-118K-7\image/awe/awe_10869.jpg,"sunset on the beach
",1,happiness,2
C:\Users\manee\EmoSet-118K-7\image/sadness/sadness_08972.jpg,"a dog laying on a couch with its head resting on the arm
",7,sadness,7
